1710	0	6	4	6	2	0	0	2	6	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
1716	0	3	2	6	1	3	6	3	2	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
1737	0	6	6	6	5	3	9999	6	3	5	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1739	0	0	0	1	2	3	5	2	4	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0
1740	0	1	1	0	6	9999	6	4	9999	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0
1745	0	6	6	4	1	2	2	9999	5	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1746	0	4	2	4	6	5	3	3	9999	3	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0
1749	0	4	5	2	3	4	4	3	4	4	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
1753	0	6	3	3	6	2	3	6	3	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1
1758	0	4	5	0	5	6	0	3	9999	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
1766	0	4	3	5	5	3	0	5	3	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0
1769	0	1	0	3	2	2	2	1	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0
1774	0	5	4	2	2	0	0	2	9999	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
1788	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0
1799	0	5	6	1	5	5	0	1	9999	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1802	0	5	4	1	1	0	6	3	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1804	0	5	5	5	3	3	3	4	4	5	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1805	0	5	4	5	4	4	3	5	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1807	0	2	1	4	3	5	3	0	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
1814	0	2	2	3	5	6	6	1	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1816	0	1	2	4	1	6	6	0	6	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
1819	0	1	2	3	2	4	1	3	3	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1
1822	0	5	5	5	5	5	5	3	5	2	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1824	0	3	2	4	4	6	5	2	5	3	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0
1825	0	5	5	5	5	4	3	3	3	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
1829	0	4	4	2	6	6	0	6	9999	4	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
1830	0	4	5	3	4	4	9999	4	9999	2	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
1831	0	4	4	4	4	2	6	9999	3	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0
1835	0	5	2	4	5	1	4	4	5	3	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1
1841	0	5	5	4	4	4	4	4	4	4	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
1843	0	6	5	4	4	3	6	5	3	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1844	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1
1845	0	2	4	4	4	4	0	0	4	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1
1847	0	2	2	4	3	1	9999	5	9999	2	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1
1850	0	0	0	0	0	5	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1
1854	0	5	5	5	5	5	5	5	5	5	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0
1857	0	6	6	3	6	5	1	1	6	2	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0
1859	0	0	0	0	4	5	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1
1864	0	1	2	4	3	2	3	0	4	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
1876	0	3	4	3	4	4	3	2	9999	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0
1880	0	0	0	0	2	1	1	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0
1883	0	6	4	5	5	3	3	5	3	3	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1
1888	0	4	5	3	3	5	5	2	5	5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0
1889	0	6	5	5	5	6	6	5	6	6	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0
1897	0	6	5	5	6	6	6	5	6	5	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0
1909	0	0	3	3	3	6	6	0	3	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0
1915	0	3	2	6	2	2	3	3	3	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1917	0	6	6	0	4	3	1	1	5	6	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0
1918	0	5	2	6	6	6	5	6	3	6	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
1922	0	2	3	5	4	3	6	1	9999	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0
1925	0	5	5	5	3	3	0	3	3	3	1	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0
1926	0	5	4	3	4	5	4	2	6	2	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1
1927	0	1	3	3	1	3	6	3	3	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1
1928	0	5	2	2	4	2	4	5	4	5	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1931	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0
1932	0	5	4	3	5	0	0	0	9999	3	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0
1938	0	4	5	5	4	6	6	2	5	5	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0
1946	0	5	4	6	2	2	3	3	6	4	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
1949	0	3	0	0	0	1	3	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1
1952	0	2	2	0	3	2	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0
1957	0	5	5	5	4	5	6	4	3	5	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0
1964	0	4	3	1	3	2	3	3	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1973	0	5	4	4	5	5	3	3	2	4	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0
1975	0	5	5	6	5	0	4	3	3	4	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1980	0	1	1	1	6	5	5	0	9999	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
1985	0	2	2	5	4	2	3	1	3	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0
1988	0	6	5	6	5	3	3	5	4	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1991	0	5	4	5	6	6	6	0	6	3	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1
1992	0	5	5	2	3	2	2	2	4	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1993	0	0	0	0	1	5	3	0	9999	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0
1994	0	4	4	3	6	6	0	2	3	5	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0
1998	0	3	3	2	5	3	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0
2000	0	4	4	3	1	4	3	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
2002	0	3	1	3	2	4	4	5	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0
2003	0	2	4	2	1	3	4	1	1	4	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2005	0	2	2	4	2	3	4	2	3	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
2007	0	6	3	3	4	6	4	4	9999	2	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0
2009	0	0	4	3	3	3	3	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0
2018	0	0	1	1	3	2	3	2	3	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0
2020	0	0	0	3	0	5	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0
2026	0	1	1	3	5	5	4	1	3	3	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0
2028	0	6	3	5	6	4	4	6	3	3	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
2031	0	3	2	3	4	5	3	2	2	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1
2032	0	4	3	1	4	5	4	3	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0
2033	0	5	6	3	9999	5	9999	9999	5	9999	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0
2034	0	6	6	5	5	5	6	9999	9999	3	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0
2036	0	5	4	5	5	5	5	3	5	3	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
2038	0	2	4	3	5	5	5	2	5	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0
2042	0	6	4	1	2	6	4	3	9999	3	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0
2043	0	4	1	2	5	4	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0
2044	0	2	2	1	3	2	9999	9999	9999	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2047	0	6	6	5	6	6	5	5	6	5	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
2066	0	4	6	5	6	5	5	3	6	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
2067	0	6	5	5	4	3	3	5	3	4	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
2071	0	6	6	3	6	6	6	5	6	4	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0
2075	0	6	6	6	5	5	5	0	2	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
2081	0	0	0	0	0	3	3	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0
2087	0	6	2	3	5	4	4	6	5	4	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1
2091	0	3	6	6	3	6	6	3	6	4	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0
2094	0	5	4	4	3	2	9999	2	2	4	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2097	0	5	4	2	4	6	3	1	3	3	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2099	0	3	2	5	4	3	0	5	4	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0
2101	0	5	6	6	5	3	1	1	4	3	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2102	0	5	6	1	6	4	5	5	6	5	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
2106	0	5	4	3	6	4	4	6	4	4	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
2107	0	1	1	3	1	5	6	1	6	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
2109	0	3	2	5	3	1	4	3	3	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2114	0	6	5	5	5	5	3	4	2	4	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2117	0	5	4	1	4	4	4	9999	3	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
2118	0	5	5	5	6	0	6	5	3	3	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
2122	0	2	2	4	5	1	1	1	2	2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
2123	0	5	4	4	4	5	5	3	4	3	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
2124	0	5	4	4	3	1	2	1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
2126	0	6	6	3	6	0	0	0	3	3	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
2127	0	6	6	2	5	6	6	6	4	4	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2128	0	1	9999	4	2	6	5	2	9999	9999	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
2129	0	3	2	3	2	9999	4	9999	9999	2	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
2131	0	2	3	4	1	1	6	3	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0
2133	0	2	3	6	1	6	6	1	5	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2134	0	6	6	6	5	6	6	4	6	6	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
2142	0	6	5	4	6	5	3	3	9999	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
2145	0	0	0	5	3	6	9999	0	9999	3	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
2146	0	3	3	1	4	5	1	4	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0
2147	0	5	4	4	2	3	4	5	6	5	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0
2148	0	6	3	5	3	0	0	4	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
2149	0	6	5	4	5	5	4	5	9999	4	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2153	0	5	1	0	1	4	0	3	6	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0
2155	0	0	0	5	3	5	5	4	9999	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0
2157	0	6	5	4	6	6	4	6	4	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
2165	0	5	2	6	5	1	1	0	0	2	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0
2167	0	4	5	4	4	5	1	4	9999	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
2168	0	1	9999	2	5	3	3	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0
2170	0	5	1	0	1	2	0	0	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2174	0	5	6	6	1	6	4	4	4	5	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
2175	0	5	6	4	6	6	6	9999	9999	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1
2177	0	6	4	5	3	4	1	5	9999	4	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2178	0	5	4	4	5	5	3	3	3	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
2181	0	0	1	5	0	2	6	1	9999	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
2182	0	4	2	4	2	2	1	0	5	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
2185	0	5	5	3	4	0	2	4	2	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
2186	0	4	4	4	5	1	4	4	4	3	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1
2187	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0
2190	0	5	4	4	3	6	3	1	4	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
2196	0	6	6	6	6	6	0	6	3	6	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
2199	0	5	5	4	5	2	2	2	4	5	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
2204	0	5	5	4	5	6	5	4	3	3	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
2210	0	6	5	4	2	5	4	3	2	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0
2212	0	4	3	3	4	3	5	3	9999	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
2214	0	4	4	5	6	4	4	4	4	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2220	0	6	5	5	4	1	5	6	5	4	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1
2222	0	1	4	2	5	4	4	4	4	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0
2223	0	3	1	6	5	5	5	0	9999	9999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
2226	0	2	5	3	3	3	3	4	4	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1
2227	0	2	0	2	1	6	9999	0	3	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
2228	0	5	5	6	3	6	4	0	9999	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2230	0	4	4	5	6	5	5	9999	3	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2233	0	0	0	3	2	9999	6	0	3	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0
2238	0	5	4	1	3	6	3	3	3	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2242	0	1	1	2	2	3	5	3	2	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
2243	0	3	4	3	1	0	0	0	9999	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0
2244	0	6	6	4	6	6	6	6	6	6	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2247	0	6	6	5	6	6	6	0	2	4	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0
2255	0	6	9999	2	2	0	1	4	1	2	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2258	0	5	6	6	2	6	6	0	6	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
2261	0	2	5	2	2	2	2	1	9999	3	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0
2264	0	6	5	6	4	6	2	2	5	5	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0
2265	0	4	6	5	4	6	5	5	6	3	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
2272	0	5	4	6	3	5	4	3	3	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1
2273	0	0	0	2	0	0	0	0	6	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0
2277	0	1	5	3	4	5	3	0	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
2281	0	0	2	4	4	5	3	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1
2282	0	5	4	5	3	3	3	3	3	3	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
2283	0	3	1	2	4	4	2	5	5	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2285	0	6	6	4	5	4	9999	6	9999	3	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
2289	0	6	5	5	6	5	3	6	3	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2293	0	1	4	2	5	5	2	3	9999	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
2294	0	2	2	4	4	2	0	5	4	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
2296	0	2	9999	5	1	1	2	3	4	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2305	0	3	5	6	6	6	1	3	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2310	0	6	5	4	6	4	5	4	5	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0
2311	0	5	6	5	4	6	5	4	6	4	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
2314	0	3	0	3	3	0	0	4	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
2316	0	5	5	2	5	5	2	5	2	4	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
2320	0	4	5	4	4	4	5	4	5	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1
2321	0	5	5	6	6	3	4	5	5	5	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1
